absolute_sequence_position,accumulation_metric_schema_version,checkpoint,config,generated_checkpoint,layer,matched_fp16_mode,matched_path_control_version,method,metric_name,metric_value,mode,reference_next_token_id,source_commit,task_key,trajectory_sha256
4213,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,44223,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
4213,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.01953125,static,44223,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.0921105146408081,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.4585939049720764,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.4585939049720764,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,next_token_KL,5.123153641761746e-06,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,next_token_JS,1.7273295043196413e-06,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,5.602820237982087e-06,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
8309,matched_path_accumulation_v1,8192,kivi_paper_g128,8192,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,4.328125,pseudo,505,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.07019323110580444,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.37220266461372375,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.37220266461372375,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,next_token_KL,1.0634418725967407,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,next_token_JS,0.23370066285133362,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,1.9266386032104492,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,top1_disagreement,1.0,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,3.63671875,pseudo,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,hidden_cosine_loss,2.8014183044433594e-06,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.0022037504240870476,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.0022037504240870476,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,next_token_KL,1.1466302112239646e-06,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,next_token_JS,3.1595328664479894e-07,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,target_token_NLL_delta,-0.00012373924255371094,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,matched_path_accumulation_v1,128,kivi_paper_g128,128,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.0234375,static,21701,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.037787556648254395,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.28027021884918213,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.28027021884918213,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,next_token_KL,8.975006494438276e-05,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,next_token_JS,2.750904968706891e-05,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,0.00015553053526673466,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,2.328125,pseudo,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,hidden_cosine_loss,1.9073486328125e-06,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.0018891888903453946,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.0018891888903453946,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,next_token_KL,8.945097107471156e-09,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,next_token_JS,2.9863066686175443e-08,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,target_token_NLL_delta,1.4302786439657211e-06,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,matched_path_accumulation_v1,512,kivi_paper_g128,512,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.01611328125,static,3878,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.13741153478622437,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.5345141291618347,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.5345141291618347,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,next_token_KL,0.1193557158112526,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,next_token_JS,0.04002868011593819,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,0.12465616315603256,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,6.34375,pseudo,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,hidden_cosine_loss,2.9206275939941406e-06,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.002322959480807185,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.002322959480807185,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,next_token_KL,1.393399173821308e-07,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,next_token_JS,7.21155579697097e-10,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,target_token_NLL_delta,-1.6789999790489674e-05,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,matched_path_accumulation_v1,1024,kivi_paper_g128,1024,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.01953125,static,4520,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.11761611700057983,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.5063298344612122,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.5063298344612122,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,next_token_KL,2.4223505533882417e-05,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,next_token_JS,7.863816790631972e-06,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,3.480810846667737e-05,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,pseudo,v1,kivi_paper_g128,logit_max_abs_diff,4.35791015625,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,hidden_cosine_loss,4.76837158203125e-06,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,hidden_relative_L2,0.0030400792602449656,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,attention_output_relative_L2,0.0030400792602449656,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,next_token_KL,5.848914952366613e-08,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,next_token_JS,4.836051559209409e-10,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,target_token_NLL_delta,-1.192074705613777e-07,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,top1_disagreement,0.0,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
2202,matched_path_accumulation_v1,2048,kivi_paper_g128,2048,final,static,v1,kivi_paper_g128,logit_max_abs_diff,0.03125,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
4250,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,hidden_cosine_loss,0.09698200225830078,pseudo,13437,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
4250,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,hidden_relative_L2,0.45595434308052063,pseudo,13437,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
4250,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,attention_output_relative_L2,0.45595434308052063,pseudo,13437,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
4250,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,next_token_KL,0.0015010932693257928,pseudo,13437,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
4250,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,next_token_JS,0.0004938911297358572,pseudo,13437,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
4250,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,target_token_NLL_delta,0.0017853007884696126,pseudo,13437,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
4250,matched_path_accumulation_v1,4096,kivi_paper_g128,4096,final,pseudo,v1,kivi_paper_g128,top1_disagreement,0.0,pseudo,13437,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
