kv_type,metric,task,layer,kv_head,count,contrib,weighted_mean
k,relative_benefit,gsm8k,0,1,10,3.417917063370037,0.3417917063370037
k,relative_benefit,gsm8k,0,2,10,3.750800360011637,0.3750800360011637
k,relative_benefit,gsm8k,0,3,10,4.093501264452401,0.4093501264452401
k,relative_benefit,gsm8k,0,4,10,5.788511377565879,0.5788511377565879
k,relative_benefit,gsm8k,0,5,10,6.042974614563695,0.6042974614563695
k,relative_benefit,gsm8k,0,6,10,2.5814480153524366,0.25814480153524366
k,relative_benefit,gsm8k,0,7,10,3.4148672324811087,0.34148672324811086
k,relative_benefit,gsm8k,1,0,10,3.1545665604420754,0.31545665604420753
k,relative_benefit,gsm8k,1,1,10,2.2327329845057275,0.22327329845057275
k,relative_benefit,gsm8k,1,2,10,5.043148668186365,0.5043148668186366
k,relative_benefit,gsm8k,1,3,10,2.7042773786824763,0.27042773786824764
k,relative_benefit,gsm8k,1,4,10,2.309131237310796,0.2309131237310796
k,relative_benefit,gsm8k,1,5,10,0.9331362533801922,0.09331362533801922
k,relative_benefit,gsm8k,1,6,10,1.7082173962667229,0.1708217396266723
k,relative_benefit,gsm8k,1,7,10,2.870482336696435,0.2870482336696435
k,relative_benefit,gsm8k,2,0,10,2.960700995603183,0.2960700995603183
k,relative_benefit,gsm8k,2,1,10,3.7111600957967115,0.37111600957967117
k,relative_benefit,gsm8k,2,2,10,2.092794908190534,0.2092794908190534
k,relative_benefit,gsm8k,2,3,10,3.5017862336091317,0.35017862336091315
k,relative_benefit,gsm8k,2,4,10,3.5696176720434645,0.35696176720434647
k,relative_benefit,gsm8k,2,5,10,4.250680674335603,0.42506806743356035
k,relative_benefit,gsm8k,2,6,10,3.084443825650437,0.3084443825650437
k,relative_benefit,gsm8k,2,7,10,3.06225577145423,0.306225577145423
k,relative_benefit,gsm8k,3,0,10,4.604977692968859,0.4604977692968859
k,relative_benefit,gsm8k,3,1,10,2.4133209180097297,0.24133209180097298
k,relative_benefit,gsm8k,3,2,10,3.2420363555696,0.32420363555696
k,relative_benefit,gsm8k,3,3,10,3.617307605567533,0.3617307605567533
k,relative_benefit,gsm8k,3,4,10,2.396595854115456,0.2396595854115456
k,relative_benefit,gsm8k,3,5,10,4.676192424126132,0.4676192424126132
k,relative_benefit,gsm8k,3,6,10,3.4461692497791003,0.34461692497791
k,relative_benefit,gsm8k,3,7,10,4.435015566068715,0.4435015566068715
k,relative_benefit,gsm8k,4,0,10,4.430067409494937,0.44300674094949366
k,relative_benefit,gsm8k,4,1,10,3.9427653888228864,0.39427653888228864
k,relative_benefit,gsm8k,4,2,10,4.590510255941074,0.4590510255941074
k,relative_benefit,gsm8k,4,3,10,2.1693985834289284,0.21693985834289284
k,relative_benefit,gsm8k,4,4,10,3.809104080397512,0.3809104080397512
k,relative_benefit,gsm8k,4,5,10,4.631763910052673,0.46317639100526725
k,relative_benefit,gsm8k,4,6,10,4.190904145417932,0.4190904145417932
k,relative_benefit,gsm8k,4,7,10,4.076257473078441,0.4076257473078441
k,relative_benefit,gsm8k,5,0,10,4.343181615422527,0.43431816154225267
k,relative_benefit,gsm8k,5,1,10,4.4338966831838125,0.4433896683183812
k,relative_benefit,gsm8k,5,2,10,4.646567727346323,0.4646567727346323
k,relative_benefit,gsm8k,5,3,10,4.110106216140478,0.4110106216140478
k,relative_benefit,gsm8k,5,4,10,4.417822761488019,0.44178227614880183
k,relative_benefit,gsm8k,5,5,10,4.669586606670361,0.46695866066703606
k,relative_benefit,gsm8k,5,6,10,5.636736713979332,0.5636736713979331
k,relative_benefit,gsm8k,5,7,10,4.249144787920198,0.42491447879201977
k,relative_benefit,gsm8k,6,0,10,4.593331394479978,0.45933313944799775
k,relative_benefit,gsm8k,6,1,10,4.099445829057469,0.4099445829057469
k,relative_benefit,gsm8k,6,2,10,3.5151818159036115,0.35151818159036113
k,relative_benefit,gsm8k,6,3,10,4.0163717098435425,0.40163717098435425
k,relative_benefit,gsm8k,6,4,10,4.422364537572044,0.4422364537572044
k,relative_benefit,gsm8k,6,5,10,4.444678736441594,0.44446787364415935
k,relative_benefit,gsm8k,6,6,10,4.439582232292507,0.44395822322925066
k,relative_benefit,gsm8k,6,7,10,4.627090312494057,0.4627090312494057
k,relative_benefit,gsm8k,7,0,10,3.900181872040319,0.3900181872040319
k,relative_benefit,gsm8k,7,1,10,3.8799322666504796,0.387993226665048
k,relative_benefit,gsm8k,7,2,10,4.076847948822123,0.4076847948822123
k,relative_benefit,gsm8k,7,3,10,4.680252875131645,0.46802528751316447
k,relative_benefit,gsm8k,7,4,10,4.469941233849889,0.4469941233849889
k,relative_benefit,gsm8k,7,5,10,4.481147144184204,0.44811471441842043
k,relative_benefit,gsm8k,7,6,10,4.700824925385993,0.47008249253859924
k,relative_benefit,gsm8k,7,7,10,4.307368684393838,0.4307368684393838
k,relative_benefit,gsm8k,8,0,10,5.060577126058198,0.5060577126058198
k,relative_benefit,gsm8k,8,1,10,3.9952725849262976,0.39952725849262977
k,relative_benefit,gsm8k,8,2,10,4.987674246276295,0.49876742462762946
k,relative_benefit,gsm8k,8,3,10,4.005100799307922,0.4005100799307922
k,relative_benefit,gsm8k,8,4,10,4.369043252127483,0.4369043252127483
k,relative_benefit,gsm8k,8,5,10,5.121234200762408,0.5121234200762408
k,relative_benefit,gsm8k,8,6,10,5.022840625605934,0.5022840625605933
k,relative_benefit,gsm8k,8,7,10,5.099789969525509,0.5099789969525509
k,relative_benefit,gsm8k,9,0,10,5.298512969387449,0.5298512969387449
k,relative_benefit,gsm8k,9,1,10,4.73875153515337,0.47387515351533704
k,relative_benefit,gsm8k,9,2,10,3.159194851224819,0.3159194851224819
k,relative_benefit,gsm8k,9,3,10,4.991394071279566,0.49913940712795657
k,relative_benefit,gsm8k,9,4,10,4.887499842960519,0.48874998429605193
k,relative_benefit,gsm8k,9,5,10,4.807384932741353,0.4807384932741353
k,relative_benefit,gsm8k,9,6,10,4.953413158788012,0.49534131587880126
k,relative_benefit,gsm8k,9,7,10,4.932893681997841,0.49328936819978414
k,relative_benefit,gsm8k,10,0,10,4.755178471243659,0.4755178471243659
k,relative_benefit,gsm8k,10,1,10,5.150764438296063,0.5150764438296063
k,relative_benefit,gsm8k,10,2,10,4.397303305263209,0.43973033052632093
k,relative_benefit,gsm8k,10,3,10,4.663580816629206,0.4663580816629206
k,relative_benefit,gsm8k,10,4,10,5.067674335453372,0.5067674335453372
k,relative_benefit,gsm8k,10,5,10,4.8609890302420915,0.48609890302420916
k,relative_benefit,gsm8k,10,6,10,4.8174760794467595,0.48174760794467597
k,relative_benefit,gsm8k,10,7,10,4.741412904003196,0.4741412904003196
k,relative_benefit,gsm8k,11,0,10,4.9357045045467185,0.49357045045467185
k,relative_benefit,gsm8k,11,1,10,5.036652780904553,0.5036652780904552
k,relative_benefit,gsm8k,11,2,10,4.592507826254077,0.4592507826254077
k,relative_benefit,gsm8k,11,3,10,4.6482888300408085,0.4648288830040809
k,relative_benefit,gsm8k,11,4,10,4.646669635110348,0.46466696351103476
k,relative_benefit,gsm8k,11,5,10,4.840382021168837,0.48403820211688375
k,relative_benefit,gsm8k,11,6,10,4.61313737826834,0.46131373782683405
k,relative_benefit,gsm8k,11,7,10,4.637657661353678,0.46376576613536785
k,relative_benefit,gsm8k,12,0,10,4.769749788898153,0.4769749788898153
k,relative_benefit,gsm8k,12,1,10,4.829074657018659,0.48290746570186593
k,relative_benefit,gsm8k,12,2,10,4.875057973820677,0.48750579738206773
k,relative_benefit,gsm8k,12,3,10,4.150672966498625,0.4150672966498625
k,relative_benefit,gsm8k,12,4,10,4.858498443533497,0.4858498443533497
k,relative_benefit,gsm8k,12,5,10,5.098255948747157,0.5098255948747157
k,relative_benefit,gsm8k,12,6,10,4.212976274120098,0.42129762741200977
k,relative_benefit,gsm8k,12,7,10,4.442036359150253,0.4442036359150253
k,relative_benefit,gsm8k,13,0,10,5.333032061723486,0.5333032061723486
k,relative_benefit,gsm8k,13,1,10,5.278950560358523,0.5278950560358523
k,relative_benefit,gsm8k,13,2,10,5.108990672706424,0.5108990672706424
k,relative_benefit,gsm8k,13,3,10,4.885087097762423,0.4885087097762423
k,relative_benefit,gsm8k,13,4,10,5.660315331232757,0.5660315331232757
k,relative_benefit,gsm8k,13,5,10,5.233258396094527,0.5233258396094527
k,relative_benefit,gsm8k,13,6,10,5.222498530295711,0.5222498530295712
k,relative_benefit,gsm8k,13,7,10,4.669467798729457,0.4669467798729457
k,relative_benefit,gsm8k,14,0,10,5.712286490464064,0.5712286490464064
k,relative_benefit,gsm8k,14,1,10,5.233521874578235,0.5233521874578235
k,relative_benefit,gsm8k,14,2,10,4.040020281848286,0.4040020281848286
k,relative_benefit,gsm8k,14,3,10,5.035980337346453,0.5035980337346453
k,relative_benefit,gsm8k,14,4,10,4.372184364239242,0.4372184364239242
k,relative_benefit,gsm8k,14,5,10,5.453959605009862,0.5453959605009862
k,relative_benefit,gsm8k,14,6,10,2.9969717401188394,0.29969717401188395
k,relative_benefit,gsm8k,14,7,10,5.668899187182661,0.5668899187182661
k,relative_benefit,gsm8k,15,0,10,5.027776302399568,0.5027776302399568
k,relative_benefit,gsm8k,15,1,10,4.865022148298201,0.4865022148298201
k,relative_benefit,gsm8k,15,2,10,5.063687118976084,0.5063687118976083
k,relative_benefit,gsm8k,15,3,10,4.442468949447312,0.4442468949447312
k,relative_benefit,gsm8k,15,4,10,5.278524818969475,0.5278524818969476
k,relative_benefit,gsm8k,15,5,10,5.224483092849594,0.5224483092849594
k,relative_benefit,gsm8k,15,6,10,4.954146503293972,0.49541465032939724
k,relative_benefit,gsm8k,15,7,10,4.834472227740577,0.4834472227740577
k,relative_benefit,gsm8k,16,0,10,5.487252092866807,0.5487252092866808
k,relative_benefit,gsm8k,16,1,10,4.799518013165943,0.4799518013165943
k,relative_benefit,gsm8k,16,2,10,5.043508671493924,0.5043508671493924
k,relative_benefit,gsm8k,16,3,10,4.960035821191113,0.4960035821191113
k,relative_benefit,gsm8k,16,4,10,5.088635452185441,0.5088635452185442
k,relative_benefit,gsm8k,16,5,10,4.678683769376853,0.46786837693768535
k,relative_benefit,gsm8k,16,6,10,5.122590072920714,0.5122590072920714
k,relative_benefit,gsm8k,16,7,10,4.638685182970429,0.4638685182970429
k,relative_benefit,gsm8k,17,0,10,5.122547332117737,0.5122547332117737
k,relative_benefit,gsm8k,17,1,10,4.702138274756693,0.47021382747566925
k,relative_benefit,gsm8k,17,2,10,4.265848804718023,0.4265848804718023
k,relative_benefit,gsm8k,17,3,10,4.413890099027472,0.4413890099027472
k,relative_benefit,gsm8k,17,4,10,4.569691697614464,0.45696916976144636
k,relative_benefit,gsm8k,17,5,10,5.124640818895781,0.512464081889578
k,relative_benefit,gsm8k,17,6,10,5.68255668145233,0.568255668145233
k,relative_benefit,gsm8k,17,7,10,5.0319268797549075,0.5031926879754908
k,relative_benefit,gsm8k,18,0,10,5.317909386649811,0.5317909386649811
k,relative_benefit,gsm8k,18,1,10,4.684729689818515,0.46847296898185153
k,relative_benefit,gsm8k,18,2,10,5.192261101398902,0.5192261101398902
k,relative_benefit,gsm8k,18,3,10,4.578946007088756,0.45789460070887567
k,relative_benefit,gsm8k,18,4,10,4.801616755114961,0.4801616755114961
k,relative_benefit,gsm8k,18,5,10,5.674971999745563,0.5674971999745563
k,relative_benefit,gsm8k,18,6,10,4.437703236022615,0.4437703236022615
k,relative_benefit,gsm8k,18,7,10,4.592298516205406,0.4592298516205406
k,relative_benefit,gsm8k,19,0,10,5.407151720302517,0.5407151720302517
k,relative_benefit,gsm8k,19,1,10,4.973271691720254,0.4973271691720254
k,relative_benefit,gsm8k,19,2,10,4.710926805157421,0.47109268051574216
k,relative_benefit,gsm8k,19,3,10,4.9755100918295305,0.49755100918295303
k,relative_benefit,gsm8k,19,4,10,4.952709281813483,0.4952709281813483
k,relative_benefit,gsm8k,19,5,10,4.763000051252965,0.4763000051252965
k,relative_benefit,gsm8k,19,6,10,4.403653975150724,0.4403653975150724
k,relative_benefit,gsm8k,19,7,10,4.5862273922966335,0.45862273922966335
k,relative_benefit,gsm8k,20,0,10,4.746621264692799,0.47466212646927997
k,relative_benefit,gsm8k,20,1,10,4.449378095926201,0.4449378095926201
k,relative_benefit,gsm8k,20,2,10,4.648916587611885,0.46489165876118854
k,relative_benefit,gsm8k,20,3,10,5.111951062419758,0.5111951062419757
k,relative_benefit,gsm8k,20,4,10,4.357580021861378,0.4357580021861378
k,relative_benefit,gsm8k,20,5,10,4.847466649058682,0.4847466649058682
k,relative_benefit,gsm8k,20,6,10,5.057034457139576,0.5057034457139575
k,relative_benefit,gsm8k,20,7,10,4.766919122925808,0.4766919122925808
k,relative_benefit,gsm8k,21,0,10,4.654051358103718,0.4654051358103718
k,relative_benefit,gsm8k,21,1,10,3.6540091220024493,0.36540091220024495
k,relative_benefit,gsm8k,21,2,10,4.422593247387132,0.4422593247387132
k,relative_benefit,gsm8k,21,3,10,4.747822644413068,0.4747822644413068
k,relative_benefit,gsm8k,21,4,10,4.884850785982444,0.48848507859824436
k,relative_benefit,gsm8k,21,5,10,4.601101865965556,0.4601101865965556
k,relative_benefit,gsm8k,21,6,10,5.195785401947819,0.5195785401947819
k,relative_benefit,gsm8k,21,7,10,4.694654743125185,0.4694654743125185
k,relative_benefit,gsm8k,22,0,10,4.893148348027395,0.4893148348027395
k,relative_benefit,gsm8k,22,1,10,5.498782139533387,0.5498782139533387
k,relative_benefit,gsm8k,22,2,10,4.708607342062124,0.47086073420621244
k,relative_benefit,gsm8k,22,3,10,5.091991180318393,0.5091991180318394
k,relative_benefit,gsm8k,22,4,10,4.458273956233586,0.4458273956233586
k,relative_benefit,gsm8k,22,5,10,4.668397071955255,0.4668397071955255
k,relative_benefit,gsm8k,22,6,10,4.611942810607778,0.4611942810607778
k,relative_benefit,gsm8k,22,7,10,4.89691478881274,0.489691478881274
k,relative_benefit,gsm8k,23,0,10,4.152647849217905,0.4152647849217905
k,relative_benefit,gsm8k,23,1,10,5.000904950029401,0.5000904950029401
k,relative_benefit,gsm8k,23,2,10,4.336334824861616,0.4336334824861616
k,relative_benefit,gsm8k,23,3,10,4.8072437596983315,0.48072437596983314
k,relative_benefit,gsm8k,23,4,10,4.23120770035951,0.42312077003595105
k,relative_benefit,gsm8k,23,5,10,4.864518020324727,0.48645180203247274
k,relative_benefit,gsm8k,23,6,10,4.986287961192424,0.49862879611924243
k,relative_benefit,gsm8k,23,7,10,4.016917792061404,0.4016917792061404
k,relative_benefit,gsm8k,24,0,10,5.189488950234145,0.5189488950234145
k,relative_benefit,gsm8k,24,1,10,4.840303525396283,0.48403035253962834
k,relative_benefit,gsm8k,24,2,10,3.4280658539019915,0.34280658539019915
k,relative_benefit,gsm8k,24,3,10,4.259482848958575,0.42594828489585745
k,relative_benefit,gsm8k,24,4,10,5.16600025207147,0.516600025207147
k,relative_benefit,gsm8k,24,5,10,5.253503282265807,0.5253503282265808
k,relative_benefit,gsm8k,24,6,10,5.421055713567954,0.5421055713567954
k,relative_benefit,gsm8k,24,7,10,4.842652683651298,0.48426526836512984
k,relative_benefit,gsm8k,25,0,10,5.284764649924007,0.5284764649924008
k,relative_benefit,gsm8k,25,1,10,5.222162014779242,0.5222162014779241
k,relative_benefit,gsm8k,25,2,10,4.026264404385959,0.40262644043859586
k,relative_benefit,gsm8k,25,3,10,5.249835572942109,0.5249835572942109
k,relative_benefit,gsm8k,25,4,10,4.593361377557612,0.45933613775576115
k,relative_benefit,gsm8k,25,5,10,2.5637222162080637,0.25637222162080636
k,relative_benefit,gsm8k,25,6,10,4.173598233522731,0.4173598233522731
k,relative_benefit,gsm8k,25,7,10,3.8296543935164102,0.382965439351641
k,relative_benefit,gsm8k,26,0,10,4.326205823618075,0.4326205823618075
k,relative_benefit,gsm8k,26,1,10,5.133116882589928,0.5133116882589928
k,relative_benefit,gsm8k,26,2,10,4.523215512052088,0.45232155120520884
k,relative_benefit,gsm8k,26,3,10,5.228912392390306,0.5228912392390306
k,relative_benefit,gsm8k,26,4,10,4.319724236286242,0.4319724236286242
k,relative_benefit,gsm8k,26,5,10,4.60663820197302,0.460663820197302
k,relative_benefit,gsm8k,26,6,10,4.7969531329674195,0.479695313296742
k,relative_benefit,gsm8k,26,7,10,4.843142809262453,0.4843142809262453
k,relative_benefit,gsm8k,27,0,10,4.58190741590602,0.458190741590602
k,relative_benefit,gsm8k,27,1,10,5.235903884791336,0.5235903884791335
k,relative_benefit,gsm8k,27,2,10,3.7003737790368736,0.37003737790368735
k,relative_benefit,gsm8k,27,3,10,4.428201771375207,0.4428201771375207
k,relative_benefit,gsm8k,27,4,10,4.555418430389612,0.4555418430389612
k,relative_benefit,gsm8k,27,5,10,5.494678583463164,0.5494678583463164
k,relative_benefit,gsm8k,27,6,10,3.9167305340632232,0.3916730534063223
k,relative_benefit,gsm8k,27,7,10,3.566585607960935,0.3566585607960935
k,relative_benefit,gsm8k,28,0,10,4.941859720795391,0.4941859720795391
k,relative_benefit,gsm8k,28,1,10,3.5532132686648676,0.35532132686648676
