backend_method,base_seed,config_name,correct,effective_kv_bits_per_element,effective_seed,error,experiment_id,formal_config_hash,formal_key,generated_token_sha256,generated_tokens,generation_config_hash,git_commit,gold_answer,gpu_name,length_truncated,logical_gpu,method,method_config_hash,model_identity,nan_inf_detected,parse_status,parsed_answer,parser_strategy,peak_memory_allocated_bytes,peak_memory_reserved_bytes,phase,physical_gpu,problem_id,prompt_tokens,raw_generation_path,raw_generation_sha256,runtime_seconds,sample_id,selector_task_key,status,stop_reason,timestamp,tokens_per_second,total_tokens,v4_realized_fraction
fp16,42,fp16,True,16.0,26042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed42:p26,3e8ee7d321e9514278acfcefceb8edf0ccdce5497d19cb748ce2cfde1b5ba9fe,10828,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,55,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,55,boxed,17679444480,21204303872,formal,1,26,81,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed42/p26.txt,ae812eb278859c956e2619d14aed5de788a1cfe05f085a2e8c8b6c02a4c6739e,404.659,0,,completed,eos,2026-08-10T13:03:52.404304+00:00,26.7583,10909,
fp16,42,fp16,True,16.0,27042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed42:p27,91eba301ea861673711f84fd63a7a8f7d5e7171eecc89347f980c1d7a53c66b5,10111,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,699,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,699,boxed,17575176192,21204303872,formal,1,27,91,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed42/p27.txt,79a513bf963e1cde04681b1516b8f29f695e70892371f3938403ef11a0d471d2,375.246,0,,completed,eos,2026-08-10T13:10:07.710514+00:00,26.945,10202,
fp16,42,fp16,False,16.0,28042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed42:p28,df539daa30cb7776a792f747600777840512d6d38c3814804a3be0772d0bc256,19361,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,127,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,53,boxed,18984357376,21204303872,formal,1,28,396,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed42/p28.txt,1657e21a6c6e7f6a2927036cd987a93bfd7409573e7076bb1a0ecf2a39efe256,934.0632,0,,completed,eos,2026-08-10T13:25:41.883173+00:00,20.7277,19757,
fp16,42,fp16,False,16.0,29042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed42:p29,76bef7f4e01b09552dc06716f26fddadc4272249a5c917624eedbbe72122e462,16018,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,902,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,25,boxed,18450617856,21204303872,formal,1,29,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed42/p29.txt,2974f4c8eb39725cdd7678d3aef581a2f84ae9cd65316f8aba0e81143eeb5085,690.9337,0,,completed,eos,2026-08-10T13:37:12.907667+00:00,23.1831,16138,
fp16,43,fp16,False,16.0,43,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p00,06cd44295ae9b40fc85aca8f01f0e45682ee79ca66e258d5cbac707a909249b9,7096,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,204,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,984,final_answer_nearby_integer,17139817472,21204303872,formal,1,0,154,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p00.txt,f28414a3202b8a28695853368c6e19abc5c998e1e5798cb50bcb436630c9c589,276.6097,0,,completed,eos,2026-08-10T13:41:49.567120+00:00,25.6535,7250,
fp16,43,fp16,True,16.0,1043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p01,b9316b7d5d3bf99f60f2b9a3ca4346e54b463dcd1827b32b78726113bc515c5f,10217,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,113,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,113,boxed,17596265472,21204303872,formal,1,1,128,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p01.txt,99345068814203b71e621bae49eca531ded0e4ccfec1724bac4b8b7c299d6cde,386.2934,0,,completed,eos,2026-08-10T13:48:15.924456+00:00,26.4488,10345,
fp16,43,fp16,False,16.0,2043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p02,a1dd4617d63ce7408c5d005c01c5a9bf0bd8518fe9e52fb31b9fbdb8587f8b2e,7582,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,371,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,263,boxed,17203230720,21204303872,formal,1,2,98,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p02.txt,cf56ccf897ea185fc29233a0c161adfff386de344ba9c2da87de76eb14a25677,257.0437,0,,completed,eos,2026-08-10T13:52:33.016920+00:00,29.4969,7680,
fp16,43,fp16,False,16.0,3043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p03,8701d44bb93d1b4878791a791a5085ec83a25ffb766dbb6641cc3fdeba599b9f,12078,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,385,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,24,boxed,17867039232,21204303872,formal,1,3,103,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p03.txt,81a242b8c6bd05bef010dfa23e04f8c8c2cb7b9601f3983c77edb3667c50d4f0,459.7918,0,,completed,eos,2026-08-10T14:00:12.874743+00:00,26.2684,12181,
fp16,43,fp16,False,16.0,4043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p04,1e32db5466707369c330973802c6204619a80c09d7ba423b5a52b1a094a33820,32768,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,110,NVIDIA GeForce RTX 3090,True,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,19,tail_integer,20916040704,21204303872,formal,1,4,87,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p04.txt,ab2428e496355bfd7dfa2d67aad79a3c6c7123735b1c1283522e000925d48e40,2077.3137,0,,completed,length,2026-08-10T14:34:50.350939+00:00,15.7742,32855,
fp16,43,fp16,True,16.0,5043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p05,670c09faac10ee10ebb884410aed27be4f8455fb20c6263793bfa4fdd130733f,6792,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,104,boxed,17097489920,21204303872,formal,1,5,171,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p05.txt,cc7305f26ebe61a5c818498c3d577a8d2acd2d3b47b9e1d186f2b0b5a8e97914,221.5856,0,,completed,eos,2026-08-10T14:38:31.979187+00:00,30.6518,6963,
fp16,43,fp16,False,16.0,6043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p06,a88ce0917a29a0f08683d97c08fcb104cd13d20bf1a8d3aca7e7ccb3a172ec29,32768,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,721,NVIDIA GeForce RTX 3090,True,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,6,tail_integer,20920464384,21225275392,formal,1,6,117,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p06.txt,84a8640229e6f0c9b786fd62884af5dedcf40de074754485f6e311ba7c01228a,2081.0564,0,,completed,length,2026-08-10T15:13:13.198681+00:00,15.7458,32885,
fp16,43,fp16,True,16.0,7043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p07,de8a3f2d59035377d1cc1f810d8d66044063f6f550743ca6efb59121124165f2,10465,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,25,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,25,boxed,17624434176,21225275392,formal,1,7,71,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p07.txt,73bdafce4b336c1a1eb62dba9f31d9f2cbb2487a93dd87b082bc427c06cb77ea,377.7774,0,,completed,eos,2026-08-10T15:19:31.036720+00:00,27.7015,10536,
fp16,43,fp16,True,16.0,8043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p08,ecc3a042d1d5b82619feda59313ab7df8ec1f200f54c865fc75d95c9f31849cb,3347,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,809,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,809,boxed,16581603840,21225275392,formal,1,8,118,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p08.txt,18c121ce9579400a6e33c1065a9fa2bb7453bd8ede037d98ad55664bae2df75a,102.2891,0,,completed,eos,2026-08-10T15:21:13.351029+00:00,32.721,3465,
fp16,43,fp16,True,16.0,9043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p09,a211564c50d56768590690535d20cefa66e6bcb5995517dcd80870bd0078a6fc,3336,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,116,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,116,boxed,16584112640,21225275392,formal,1,9,146,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p09.txt,68f5dc8a3ee2de3b2927d3911ab3cf231188513f98aee58a56bacba98267f620,100.6535,0,,completed,eos,2026-08-10T15:22:54.027979+00:00,33.1434,3482,
fp16,43,fp16,False,16.0,10043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p10,762988e952c5df23bb6232df33d25e11437f8486ceb772e4da604e76f85bac09,20729,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,107,boxed,19141413888,21225275392,formal,1,10,93,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p10.txt,8f1d96fe66fdd5fa5cf30b2452f3237d8843b5c29bba5738ff83f6a422313fd9,1017.4318,0,,completed,eos,2026-08-10T15:39:51.574251+00:00,20.3738,20822,
fp16,43,fp16,True,16.0,11043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p11,661e14ba5b58467b1e000c21b9a7d6d53ee9ab2feff05da2f9d3e2ccf29617f7,4380,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,294,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,294,boxed,16727608320,21225275392,formal,1,11,75,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p11.txt,6d7a3d8aa2826e14ad684b76c830398f1083cec06d5a5290a16bd764568f5a2c,138.0506,0,,completed,eos,2026-08-10T15:42:09.656465+00:00,31.7275,4455,
fp16,43,fp16,True,16.0,12043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p12,dc9c3f35c053778937f643e34af22a89375cfbae8bddd9390efd1909f8b5a168,6497,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,540,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,540,boxed,17038199296,21225275392,formal,1,12,64,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p12.txt,0d1d858c12d2ea0cafa33954bad2cd446a719e5a25ef50eb43044b571347e9fe,211.6739,0,,completed,eos,2026-08-10T15:45:41.369192+00:00,30.6934,6561,
fp16,43,fp16,False,16.0,13043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p13,b074441cd6b4c2a28c1d68ca5fd49a49d6dc812cc0b079b29156643de0052010,7577,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,197,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,42,tail_integer,17204706816,21225275392,formal,1,13,113,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p13.txt,c9f98d5d222157fb44c8371e3d63a260e80bb37496aa5871dda5c935b11091b0,253.6436,0,,completed,eos,2026-08-10T15:49:55.056718+00:00,29.8726,7690,
fp16,43,fp16,False,16.0,14043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p14,b814dea2651859638fbc793c20cabf4c2733b462e1fbe3c575bac3c06253e917,12516,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,480,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,680,final_answer_nearby_integer,17931783168,21225275392,formal,1,14,104,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p14.txt,4f8b76dc76b9810f9982b2597b41c7fcc92f4a54126ba5fe95ae521b330cd066,477.6346,0,,completed,eos,2026-08-10T15:57:52.757810+00:00,26.2041,12620,
fp16,43,fp16,True,16.0,15043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p15,747427a970deed57d86b916e4003b127f0cb6f37749caf1583dd6cc0f44fb49b,8783,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,73,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,73,boxed,17383600128,21225275392,formal,1,15,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p15.txt,75b4980e306729afab118d34bc7191dd7ae80590b7553b4d1df3bf4275d1230a,303.5842,0,,completed,eos,2026-08-10T16:02:56.391981+00:00,28.931,8903,
fp16,43,fp16,False,16.0,16043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p16,b62b5c0ae2000130d6a8bffa29349812e4b87d6a22ff24c7cd42910fb654e150,14926,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,468,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,24,final_answer_nearby_integer,18282785280,21225275392,formal,1,16,74,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p16.txt,71acf860107b58f26d0cdfb17ee9c472c94b21fc32498f9f22e81473b60a7c97,614.0491,0,,completed,eos,2026-08-10T16:13:10.519857+00:00,24.3075,15000,
fp16,43,fp16,False,16.0,17043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p17,05c383b441f2a0440c2699eb1fd99e59f917f08b1587e4c65d6f24f94c02c386,4973,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,601,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,7,boxed,16819046400,21225275392,formal,1,17,102,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p17.txt,81835386098466014f5a03ff7131291a9abd734f47f48cb40bce784a465dfdbf,155.7118,0,,completed,eos,2026-08-10T16:15:46.264569+00:00,31.9372,5075,
fp16,43,fp16,True,16.0,18043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p18,7af8e6897236571fab8cf7ce4c1824bfedf729fb3e5d7fc6eb52a34d7015fc11,8836,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,23,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,23,boxed,17406020608,21225275392,formal,1,18,219,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p18.txt,7d719d3485a0edffd2351dd888bd85cee865ffb1e08380851632fd7036c1eec3,307.3547,0,,completed,eos,2026-08-10T16:20:53.669470+00:00,28.7485,9055,
fp16,43,fp16,False,16.0,19043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p19,906f52bcd110eed7cb0ad80150bc8ff82676f9040973b70b716057caa820242d,13304,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,321,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,65,boxed,18044163072,21225275392,formal,1,19,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p19.txt,fae210877fa1847f26b5ce880e199f3d1c1436d0b3a7c51760d3aa88ee0fa169,520.7607,0,,completed,eos,2026-08-10T16:29:34.499258+00:00,25.5472,13382,
fp16,43,fp16,False,16.0,20043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p20,9f7ff104d29a668a96365a51677a4b275e6936a85c8e0ab5aceafa9b3a45f8b6,24851,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,211,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,105,boxed,19759798784,21225275392,formal,1,20,164,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p20.txt,57e8402560472318c0348fbe9d344f80f70801199348f3bd5a975c541339cb84,1339.8537,0,,completed,eos,2026-08-10T16:51:54.476535+00:00,18.5475,25015,
fp16,43,fp16,False,16.0,21043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p21,c6c60a10af69c1c9522c6436c9613dfa26e2be22c8561aeb9d685e57e8a45810,15258,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,315,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,126,boxed,18347678720,21225275392,formal,1,21,182,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p21.txt,d36cf7dead34e36e2db89a997540d532c6721a8f933337b11ceb571584fc37bf,638.0232,0,,completed,eos,2026-08-10T17:02:32.580752+00:00,23.9145,15440,
fp16,43,fp16,True,16.0,22043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p22,70fb09b1149d9b387e7a256feef68f63575111c452fbc4419e3ce1f0d7788e51,6831,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,236,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,236,boxed,17092326912,21225275392,formal,1,22,97,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p22.txt,c737cc6a208dde79e4be04737964537cd07091e918ddad743353996da38f7d87,254.8773,0,,completed,eos,2026-08-10T17:06:47.499609+00:00,26.8011,6928,
fp16,43,fp16,False,16.0,23043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p23,75bf181d1850b1ec155f40a7d35b024a61ec76a913a4a34b46c5d2738f3c457f,10904,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,45,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,9,boxed,17701125632,21225275392,formal,1,23,152,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p23.txt,62a2378ad8983b5da73a0a87ab39eb327e4755e8332652ab4fc8438684126099,402.2271,0,,completed,eos,2026-08-10T17:13:29.786273+00:00,27.1091,11056,
fp16,43,fp16,True,16.0,24043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p24,063e38d1ca8b390efc5254c59a25de19e5f84620229f1858f9642fc159176ab2,5404,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,33,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,33,boxed,16892051456,21225275392,formal,1,24,166,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p24.txt,f90f50e15486f47bd3d316ab374135f20fc87358c57269a797a8d677c9223a8d,171.9355,0,,completed,eos,2026-08-10T17:16:21.755419+00:00,31.4304,5570,
fp16,43,fp16,True,16.0,25043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p25,052c255708467cccdbe5e44290f948e4815f88c0ad6b4f7278bac42d2f7639c6,12376,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,80,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,80,boxed,17907300864,21225275392,formal,1,25,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p25.txt,88e491e3d0216807ea36156f1953e300d233c267a7ba536a05d02ef349166709,470.8033,0,,completed,eos,2026-08-10T17:24:12.624986+00:00,26.287,12454,
fp16,43,fp16,False,16.0,26043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p26,f0c1b6321cf08e258ed4d0279635182a10ecf0948a7276d4eb0c2eb8614cbcf7,32768,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,55,NVIDIA GeForce RTX 3090,True,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,655,tail_integer,20915155968,21225275392,formal,1,26,81,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p26.txt,f77e2d48a842061e03db66a6cc9fd44a72329855da9c04fe23367da071d68d37,2078.3021,0,,completed,length,2026-08-10T17:58:51.088281+00:00,15.7667,32849,
fp16,43,fp16,True,16.0,27043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p27,02b8e920e2a774a739bdf94f8cac2a601d4924cf323f26ad92d023898a7d7ab5,16400,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,699,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,699,boxed,18502677504,21225275392,formal,1,27,91,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p27.txt,ef527606ff1e7c4fb2fb28d68378d5fe95d2c4e63e235550f9fbc55325b7da3b,706.1801,0,,completed,eos,2026-08-10T18:10:37.356006+00:00,23.2235,16491,
fp16,43,fp16,False,16.0,28043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p28,c1d3dadf355286c2545ddc70e3279b631931c4cc83a38bd32089b434fcdd6d7d,18830,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,127,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,7,boxed,18906045952,21225275392,formal,1,28,396,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p28.txt,933f168f756438effb7e84a8e387487234e93a18f5a5249db5397c6260be7974,883.295,0,,completed,eos,2026-08-10T18:25:20.748387+00:00,21.3179,19226,
fp16,43,fp16,False,16.0,29043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed43:p29,79d9428a0d16656714136237c83aef0272b71e31e03fd9a1bf5359056f35435d,17665,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,902,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,2,boxed,18693516288,21225275392,formal,1,29,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed43/p29.txt,34ffac6027034dee278bf6d078aac4b8ca5adb670158cfe8c0395e8fae4b517b,788.3393,0,,completed,eos,2026-08-10T18:38:29.179323+00:00,22.4079,17785,
fp16,44,fp16,True,16.0,44,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed44:p00,e7b55ccc63fe329a02f57f09679cb380ef21e50df78dc3666f67c2f5f73ebaf6,2569,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,204,NVIDIA GeForce RTX 3090,False,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,parsed,204,boxed,16472175104,21225275392,formal,1,0,154,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed44/p00.txt,719e876b5e8d71d4a8b26521383daf15accdcef0028e93fbd2a0a00391ee4d72,76.3467,0,,completed,eos,2026-08-10T18:39:45.547560+00:00,33.6491,2723,
fp16,44,fp16,False,16.0,1044,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,FP16:seed44:p01,6a44e2c1d4bf173048e5c9bab9ce7c7cb284b8f1fcfa6338d51b984812aa5c2d,32768,3ad15a5ea5cc236d,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,113,NVIDIA GeForce RTX 3090,True,cuda:0,FP16,7cffe089a9825640,DeepSeek-R1-Distill-Llama-8B,False,failed,,failure,20922086400,21225275392,formal,1,1,128,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/FP16/seed44/p01.txt,53b31870931bcb1714bacc8337cf5f51ea34797ddb27363ef6411ab1832d9357,2078.6989,0,,completed,length,2026-08-10T19:14:24.404422+00:00,15.7637,32896,
