path	git_status	category	approx_diff_size	likely_originating_task	scientific_system_purpose	should_commit	proposed_commit_group	reason	file_type	bytes
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_scaling_raw.json	??	FINAL_REPORT	23441 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	23441
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_scaling_summary.csv	??	FINAL_REPORT	2305 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	2305
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_scaling_summary.json	??	FINAL_REPORT	5046 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	5046
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_structural.json	??	FINAL_REPORT	1513 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	1513
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_structural_B1.json	??	FINAL_REPORT	11831 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	11831
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_structural_B2.json	??	FINAL_REPORT	11835 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	11835
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_summary.csv	??	FINAL_REPORT	1587 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	1587
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/capacity_summary.json	??	FINAL_REPORT	2018 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	2018
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/environment.json	??	FINAL_REPORT	12548 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	12548
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/exact_commands.md	??	FINAL_REPORT	836 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	ASCII text	836
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/final_gate.json	??	FINAL_REPORT	2679 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	2679
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/gpu_state_after_capacity.txt	??	GENERATED_LOG	5828 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	5828
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/gpu_state_after_matched_b.txt	??	GENERATED_LOG	5092 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	5092
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_b_paired.csv	??	FINAL_REPORT	1038 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	1038
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_b_paired.json	??	FINAL_REPORT	2600 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	2600
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_b_raw.csv	??	FINAL_REPORT	12184 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	12184
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_b_raw.json	??	FINAL_REPORT	38399 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	38399
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_b_structural.json	??	FINAL_REPORT	2271 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	2271
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_b_summary.csv	??	FINAL_REPORT	3361 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	3361
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_b_summary.json	??	FINAL_REPORT	7987 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	7987
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_structural_B1.json	??	FINAL_REPORT	11852 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	11852
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_structural_B2.json	??	FINAL_REPORT	11844 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	11844
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/matched_structural_B4.json	??	FINAL_REPORT	11853 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	11853
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/memory_scaling_by_B.csv	??	FINAL_REPORT	1167 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	1167
reports/system_full_model_serving_benchmark_v1/full_model_b_concurrency_scaling_v1/regressions.txt	??	GENERATED_LOG	278 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	278
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/README.md	??	FINAL_REPORT	2473 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	ASCII text	2473
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/config_audit.json	??	FINAL_REPORT	596 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	596
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/context_scaling_comparison.csv	??	FINAL_REPORT	2350 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	2350
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/context_scaling_comparison.json	??	FINAL_REPORT	4195 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	4195
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/context_scaling_raw.csv	??	FINAL_REPORT	12530 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	12530
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/context_scaling_raw.json	??	FINAL_REPORT	39046 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	39046
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/context_scaling_summary.csv	??	FINAL_REPORT	2727 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	2727
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/context_scaling_summary.json	??	FINAL_REPORT	6098 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	6098
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/environment.json	??	FINAL_REPORT	12548 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	12548
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/exact_commands.md	??	FINAL_REPORT	755 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	ASCII text, with very long lines (363)	755
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/final_gate.json	??	FINAL_REPORT	2592 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	2592
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/gpu_state_after_grid.txt	??	GENERATED_LOG	5092 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	5092
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/memory_scaling.csv	??	FINAL_REPORT	955 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	955
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/memory_scaling.json	??	FINAL_REPORT	2140 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	2140
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/old_vs_new_context_scaling.csv	??	FINAL_REPORT	923 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	923
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/old_vs_new_context_scaling.json	??	FINAL_REPORT	1544 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	1544
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/regressions.txt	??	GENERATED_LOG	134 bytes	full-model serving/scaling benchmark	Generated execution log; normally not semantic source.	no	REVIEW_OR_EXCLUDE	local/generated cache or log	ASCII text	134
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/structural_context_2048.json	??	FINAL_REPORT	11945 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	11945
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/structural_context_256.json	??	FINAL_REPORT	10085 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	10085
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/structural_context_4096.json	??	FINAL_REPORT	11951 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	JSON text data	11951
reports/system_full_model_serving_benchmark_v1/full_model_context_scaling_v2/structural_counters.csv	??	FINAL_REPORT	872 bytes	full-model serving/scaling benchmark	Scientific report/evidence artifact.	yes	B_full_model_benchmark_protocol_forensics	semantic source/test/report artifact	CSV ASCII text	872
